epoch,train_onset_bce,train_frame_bce,train_total,val_onset_bce,val_frame_bce,val_total,val_onset_f1_weighted,val_frame_f1_weighted,lr
1.0,1.024175763130188,1.0135980129241944,2.0377738078435264,0.973130738735199,0.9853888392448426,1.9585195541381837,0.14056443168775978,0.1123963195582114,0.0003
2.0,0.9435742537180583,0.9403469681739807,1.8839212338129678,0.9477182984352112,0.9496243953704834,1.8973426818847656,0.14985735965653224,0.22071956135572257,0.0003
3.0,0.9052909652392069,0.8917037844657898,1.7969947497049967,0.9324556350708008,0.9280791878700256,1.8605348348617554,0.14016204500030038,0.18275295118781096,0.0003
4.0,0.8610759019851685,0.8494836250940959,1.7105595191319785,0.9276575803756714,0.9297895908355713,1.8574471950531006,0.16935309349870842,0.23546406580717721,0.0003
5.0,0.8234935720761617,0.8275660435358684,1.651059627532959,0.9349200963973999,0.9186018466949463,1.853521966934204,0.2015129792629744,0.237028859108155,0.0003
6.0,0.8201770067214966,0.8136550943056743,1.6338320970535278,0.8841182351112366,0.8502073287963867,1.7343255281448364,0.3320590447006748,0.32429379265210023,0.0001
7.0,0.6876876513163249,0.6977615475654602,1.385449210802714,0.8403575181961059,0.8269372582435608,1.6672947883605957,0.3860226619000008,0.3215912434543455,0.0001
8.0,0.5954251130421956,0.6033647119998932,1.1987898111343385,0.8004478216171265,0.7921340703964234,1.592581868171692,0.39279931843576177,0.3809506575277158,0.0001
9.0,0.5258419354756673,0.5141656597455343,1.0400075912475586,0.8067283749580383,0.7856559753417969,1.5923843383789062,0.3818948198015143,0.4037745401642332,0.0001
10.0,0.4508199870586395,0.45609089732170105,0.9069108764330546,0.7897157430648803,0.7686484217643738,1.5583641529083252,0.39100437983478575,0.4018984292352373,0.0001
11.0,0.40183202425638836,0.411936620871226,0.8137686451276144,0.7956340312957764,0.773231303691864,1.5688653230667113,0.40025445577971,0.41692939878880697,0.0001
12.0,0.3621780852476756,0.35672903855641686,0.7189071178436279,0.8208313941955566,0.796133553981781,1.6169649362564087,0.4069690942466504,0.3942411745493138,0.0001
13.0,0.3265810092290243,0.31410576701164244,0.6406867782274882,0.826765489578247,0.8057904958724975,1.6325559854507445,0.41900023088413924,0.3875457822873495,0.0001
14.0,0.28129398028055824,0.28435191412766775,0.5656458973884583,0.8351997137069702,0.8174572467803956,1.6526569843292236,0.3976075935814592,0.39359494694433284,5e-05
15.0,0.2517386555671692,0.24657273391882578,0.4983113904794057,0.8514459252357482,0.8243245601654052,1.6757704734802246,0.3870712292371973,0.39283484035372657,5e-05
