epoch,train_onset_bce,train_frame_bce,train_total,val_onset_bce,val_frame_bce,val_total,val_onset_f1_weighted,val_frame_f1_weighted,lr
1.0,1.0326451750902028,1.029441631757296,2.062086820602417,0.9868022288594928,0.9957420144762311,1.9825442688805717,0.1089602144936543,0.09198388035487257,0.0003
2.0,0.9438059605084933,0.9356182080048782,1.8794241776833167,0.962125403540475,0.961857761655535,1.9239831481661116,0.1140122733085057,0.15073108209038244,0.0003
3.0,0.9002508887877831,0.8995281778849088,1.7997790575027466,0.9584472349711827,0.9563880733081273,1.9148352997643607,0.1222413898055006,0.14948587930347695,0.0003
4.0,0.8781335353851318,0.8800243735313416,1.7581579043315008,0.953888578074319,0.957610479422978,1.911499057497297,0.13663744978412334,0.1464723818173029,0.0003
5.0,0.8380594253540039,0.8402297405096201,1.678289165863624,0.9448286805834089,0.9463722876140049,1.8912009681974138,0.13976502036004818,0.17208215136594235,0.0003
6.0,0.851485435779278,0.8411430670664861,1.6926285303556001,0.949577910559518,0.9636326943125043,1.9132106304168701,0.213303834308684,0.19653892936479983,0.0001
7.0,0.7417015983508184,0.7273653745651245,1.4690669775009155,0.8877413613455636,0.8907945837293353,1.7785359110151018,0.2819934503168351,0.2591002128868369,0.0001
8.0,0.6712735478694623,0.6550153172933139,1.326288865162776,0.8730655993734088,0.8764658740588597,1.7495314734322684,0.2838072310541139,0.2881675644220671,0.0001
9.0,0.5998978477257949,0.5912207502585191,1.1911185888143687,0.8515988758632115,0.8627218518938337,1.7143207107271468,0.3716377802821993,0.31954939346154254,0.0001
10.0,0.5340370925573202,0.5399175102894123,1.0739546005542462,0.8892615948404584,0.899479593549456,1.7887411969048637,0.3356625292570564,0.348130603000272,0.0001
11.0,0.4810139743181375,0.4734065578534053,0.9544205161241385,0.8620195473943438,0.8625425185476031,1.724562065941947,0.3674248376490249,0.340172405255504,0.0001
12.0,0.4318075799025022,0.4291081428527832,0.8609157204627991,0.8447881639003754,0.833847667489733,1.6786358526774816,0.407925713453278,0.37853315911629853,0.0001
13.0,0.4128651275084569,0.4056485409920032,0.8185136639154874,0.8557111748627254,0.8477192010198321,1.7034303801400321,0.3985150968059645,0.37394009891925795,0.0001
14.0,0.38153854929483855,0.3549406092900496,0.7364791585848882,0.8339391819068364,0.8337765634059906,1.667715745312827,0.3764168554386267,0.38819960568081713,0.0001
15.0,0.35204153794508714,0.3260960945716271,0.678137637101687,0.8841034301689693,0.884523868560791,1.7686272689274378,0.35292590048988914,0.35028907231545,0.0001
16.0,0.3035534666134761,0.3039830510432904,0.6075365222417392,0.8679542328630175,0.8694170883723668,1.7373713254928589,0.38632973131486814,0.3894883599534773,0.0001
17.0,0.2888411283493042,0.2771056844637944,0.5659468128130987,0.8905576169490814,0.9021109853472028,1.7926685810089111,0.39833156711531736,0.38913984462056656,0.0001
18.0,0.2680246440263895,0.2419257118151738,0.5099503512565906,0.901922059910638,0.9216398639338357,1.8235619153295244,0.398904174436699,0.3766622810068404,5e-05
19.0,0.24524933328995338,0.217076933154693,0.4623262675908896,0.8870627113751003,0.9154630473681858,1.8025257246834892,0.4009060532228518,0.3917021845329579,5e-05
