epoch,train_onset_bce,train_frame_bce,train_total,val_onset_bce,val_frame_bce,val_total,val_onset_f1_weighted,val_frame_f1_weighted,lr
1.0,1.0464853369272673,1.0235186952811022,2.0700040413783145,0.9919086694717407,0.9900287836790085,1.9819374829530716,0.11906407418271422,0.08251437360983366,0.0003
2.0,0.9371599692564744,0.9474393266897935,1.88459928219135,0.9658367186784744,0.9662395790219307,1.9320762902498245,0.11636478201883635,0.08828930663434822,0.0003
3.0,0.9005482380206769,0.880355587372413,1.7809038253930898,0.9511744603514671,0.9491416737437248,1.9003161191940308,0.1220770023552138,0.11971829781738469,0.0003
4.0,0.8845578798880944,0.8691149124732385,1.7536727923613329,0.940360002219677,0.9511648491024971,1.8915248364210129,0.16040189710438002,0.12881932606629043,0.0003
5.0,0.8452626512600825,0.8335760189936712,1.6788386840086718,0.9406565725803375,0.946212001144886,1.8868685811758041,0.19596349741293523,0.18254509582383907,0.0003
6.0,0.8267217599428617,0.8249458624766424,1.6516676132495587,0.9248964041471481,0.9095801413059235,1.834476575255394,0.17774900894788698,0.22870144699397543,0.0001
7.0,0.7276421877054068,0.7182565881655767,1.445898780455956,0.8783295154571533,0.8586330488324165,1.7369625568389893,0.24204586370652553,0.24945861924798896,0.0001
8.0,0.657724297963656,0.6391149346645062,1.2968392555530255,0.8644344210624695,0.835484191775322,1.6999186426401138,0.2734840634972185,0.2858864191690313,0.0001
9.0,0.5827825871797708,0.5713481650902674,1.1541307385151203,0.8632565662264824,0.835859589278698,1.6991161555051804,0.29054966724593984,0.30473235520120123,0.0001
10.0,0.5473115214934716,0.5303159447816702,1.0776274708601146,0.8563436567783356,0.848849318921566,1.7051929980516434,0.3127458390345754,0.3261404899465846,0.0001
11.0,0.48363150083101714,0.4897996187210083,0.9734311195520254,0.8512266352772713,0.8402741327881813,1.6915007382631302,0.3131827842495911,0.30103054883073094,0.0001
12.0,0.46661184384272647,0.4425113728413215,0.909123209806589,0.838194765150547,0.8269732445478439,1.6651680320501328,0.34152493683372476,0.3296272980711056,0.0001
13.0,0.4047919465945317,0.3825490153752841,0.7873409665547885,0.863396093249321,0.852778322994709,1.7161744236946106,0.3245735351906969,0.3315238428851832,0.0001
14.0,0.3743024399647346,0.3838534469787891,0.7581558777735784,0.8666356280446053,0.8563961014151573,1.723031759262085,0.350126417842724,0.3671019921947626,0.0001
15.0,0.35106040422733015,0.3346547713646522,0.6857151755919824,0.8586367070674896,0.8327616602182388,1.691398337483406,0.3640910084452157,0.37856914755322074,0.0001
16.0,0.3283482010547931,0.2982996736581509,0.6266478712742145,0.8988591581583023,0.8828173354268074,1.7816764563322067,0.36412139554618556,0.33757491344592916,5e-05
17.0,0.29224759798783523,0.28524774198348707,0.5774953411175654,0.8595847636461258,0.8428310826420784,1.7024158239364624,0.3513016550569781,0.3455316734499081,5e-05
