epoch,train_onset_bce,train_frame_bce,train_total,val_onset_bce,val_frame_bce,val_total,val_onset_f1_weighted,val_frame_f1_weighted,lr
1.0,1.0247761011123657,1.0087297002474467,2.0335057894388835,0.9855992197990417,0.9797339677810669,1.9653331756591796,0.08632169243466187,0.10268578421046301,0.0003
2.0,0.9312820553779602,0.91543128490448,1.8467133522033692,0.9646531939506531,0.9687985897064209,1.933451771736145,0.11314156255984181,0.10434852127477814,0.0003
3.0,0.8706853270530701,0.8746603091557821,1.745345648129781,0.9618303298950195,0.9642274975776672,1.9260578632354737,0.10521393675504057,0.0946775909375794,0.0003
4.0,0.8445790727933248,0.84459863503774,1.6891777197519937,0.9568017482757568,0.9525877952575683,1.909389567375183,0.14217089140333664,0.15638590871615832,0.0003
5.0,0.8265833258628845,0.8067160844802856,1.6332994143168131,0.9500577926635743,0.9451666355133057,1.89522442817688,0.16997512414356192,0.18128105956105234,0.0003
6.0,0.7737061977386475,0.7669346292813619,1.5406408071517945,0.9252638339996337,0.9143921732902527,1.8396559953689575,0.27918389004849686,0.2539582031408085,0.0001
7.0,0.6661737283070882,0.6480682094891866,1.314241925875346,0.916790509223938,0.9100546002388,1.826845073699951,0.24269892769096277,0.2592198488239186,0.0001
8.0,0.6126874645551046,0.597418220837911,1.2101056814193725,0.9250533103942871,0.918189525604248,1.8432428359985351,0.24325270591537665,0.25576011800113296,0.0001
9.0,0.5378142575422923,0.5207623024781545,1.0585765520731607,0.9174337267875672,0.8890988230705261,1.8065325498580933,0.2550369237796916,0.2760979272379286,0.0001
10.0,0.47011965910593667,0.4434345324834188,0.9135541995366414,0.9382022023200989,0.9303139090538025,1.8685161113739013,0.2659995937115706,0.25741404869610646,0.0001
11.0,0.4142703870932261,0.4042264024416606,0.8184967954953511,0.9732664227485657,0.9459646224975586,1.9192310571670532,0.24797708817734496,0.2774845953796694,0.0001
12.0,0.37928317387898763,0.3620233198006948,0.7413064916928609,0.9630194664001465,0.9445409178733826,1.907560396194458,0.25419050504428464,0.2641658976698703,0.0001
13.0,0.3576881269613902,0.3413047711054484,0.6989929000536601,0.9740144729614257,0.9591324210166932,1.9331469058990478,0.24259723281977885,0.27487067481365435,5e-05
14.0,0.32112711866696675,0.3021311322848002,0.6232582608858744,0.9684495568275452,0.9567522168159485,1.9252017736434937,0.25381618141471246,0.29356852814279444,5e-05
