epoch,train_onset_bce,train_frame_bce,train_total,val_onset_bce,val_frame_bce,val_total,val_onset_f1_weighted,val_frame_f1_weighted,lr
1.0,1.0322462618350983,1.0184701532125473,2.050716385245323,0.9910017251968384,0.9846758604049682,1.9756775856018067,0.12872689926739408,0.13206314702212385,0.0003
