epoch,train_onset_bce,train_frame_bce,train_total,val_onset_bce,val_frame_bce,val_total,val_onset_f1_weighted,val_frame_f1_weighted,lr
1.0,1.0324379297403188,1.0133769328777606,2.0458148351082435,1.0023936107754707,0.9913706034421921,1.9937642216682434,0.08533408063649946,0.08847277100807349,0.0003
2.0,0.9247095584869385,0.9369208033268268,1.8616303572287927,0.975309818983078,0.9601208120584488,1.935430645942688,0.0846789761948773,0.11397261763232906,0.0003
3.0,0.9041686149743887,0.9289340376853943,1.8331026480748103,0.9532520845532417,0.9353884533047676,1.8886405378580093,0.10057715581583515,0.12987031005022492,0.0003
4.0,0.8736435587589557,0.8809535411687998,1.7545971136826735,0.9484679326415062,0.9303440153598785,1.8788119703531265,0.14345035251108898,0.1571774281395964,0.0003
5.0,0.8592444841678326,0.8591420421233544,1.7183865308761597,0.9426846951246262,0.9344328939914703,1.8771175742149353,0.14758683544994208,0.16963860145816811,0.0003
6.0,0.8310769704672006,0.8258064710176908,1.6568834323149462,0.9150330722332001,0.8936283960938454,1.808661475777626,0.26083653392992384,0.24853999014330044,0.0001
7.0,0.7649660935768714,0.7303512004705576,1.4953172757075384,0.8747493773698807,0.8656871989369392,1.7404365688562393,0.29970303956036215,0.30576259989367893,0.0001
8.0,0.6618468990692725,0.6890016289857718,1.3508485280550444,0.8567501902580261,0.8428810238838196,1.6996311843395233,0.32192292739289147,0.30480007329826586,0.0001
9.0,0.6089036648090069,0.5990433142735407,1.2079469790825477,0.8694804012775421,0.8340942487120628,1.7035746574401855,0.32720618075964336,0.3072551675463534,0.0001
10.0,0.5578458400873038,0.5765892404776353,1.1344350622250483,0.856255516409874,0.8242982923984528,1.6805537790060043,0.33017528127440676,0.32336471444417825,0.0001
11.0,0.508259328512045,0.4836838726813977,0.9919431943159837,0.8736051917076111,0.8461391925811768,1.7197444140911102,0.30099093544460803,0.31064357581088975,0.0001
12.0,0.44370907086592454,0.43597540947107166,0.8796844757520236,0.8872425630688667,0.8642680048942566,1.751510575413704,0.31745070263236164,0.2949073420729728,0.0001
13.0,0.43065792322158813,0.45027404106580293,0.8809319688723638,0.8863417953252792,0.875366285443306,1.7617080956697464,0.31467157924569666,0.32048190328450143,0.0001
14.0,0.40718949758089507,0.41720502651654756,0.8243945286824153,0.8782013207674026,0.86575748026371,1.7439588457345963,0.33832695560638615,0.315096007408834,5e-05
15.0,0.3591721814412337,0.35684431286958546,0.7160164943108192,0.8967234492301941,0.878479354083538,1.7752027660608292,0.32890202876425534,0.31711553438813245,5e-05
