epoch,train_onset_bce,train_frame_bce,train_total,val_onset_bce,val_frame_bce,val_total,val_onset_f1_weighted,val_frame_f1_weighted,lr
1.0,0.4896987951718844,0.5049809905198904,0.9946797902767475,0.3868480452469417,0.40357514364378794,0.7904231888907296,0.11014208770693604,0.10130122429777084,0.0003
2.0,0.1826860767144423,0.182668991960012,0.3653550698206975,0.17037221363612584,0.1680722130196435,0.3384444202695574,0.09427344673099818,0.09116339515101424,0.0003
3.0,0.12959352422219056,0.1308656971041973,0.26045922247263104,0.13384666506733214,0.1339573668582099,0.2678040308611734,0.06274350557383676,0.04801587232233403,0.0003
4.0,0.12983235372946814,0.12805268741570985,0.25788504343766433,0.131504020520619,0.13422612420150212,0.26573014685085844,0.05059523735951673,0.04434523745961594,0.0003
5.0,0.12470751427687131,0.12396693573548244,0.24867445115859693,0.13278652088982718,0.1359332576394081,0.26871977746486664,0.04494047556079932,0.05708616693569831,0.0003
6.0,0.12140156557926765,0.12106218360937558,0.24246374918864325,0.12456032208033971,0.12428397153105054,0.24884429361139024,0.0,0.0,0.0001
7.0,0.11438650293992116,0.11230470698613387,0.22669121049917662,0.11884753618921552,0.1195435928446906,0.2383911290339061,0.0,0.0,0.0001
8.0,0.11201551499275061,0.1071370209638889,0.21915253882224744,0.11784991834844862,0.11795753027711596,0.2358074507543019,0.0,0.0,0.0001
9.0,0.1015193909406662,0.10054383083031727,0.20206322234410506,0.11534081718751363,0.11475961548941475,0.23010043374129704,0.0,0.0,0.0001
10.0,0.0977344335271762,0.09692089947370383,0.1946553335740016,0.11470642260142735,0.1135799310037068,0.22828635147639684,0.011904761743905895,0.011904761743905895,0.0001
11.0,0.09345494038783587,0.0890883281826973,0.18254326742429,0.11378111051661628,0.1125047994511468,0.22628590890339442,0.008928571315369898,0.008928571315369898,0.0001
12.0,0.08765184592742187,0.08296595169947697,0.17061779705377725,0.11342665872403554,0.11217084314141955,0.22559750080108643,0.011904761743905895,0.02678571390146684,0.0001
13.0,0.08394596381829335,0.0811894008746514,0.16513536411982316,0.11253970542124339,0.11025480287415641,0.22279450510229384,0.029761904330002836,0.04285714222806123,0.0001
14.0,0.07823104583300076,0.07208758420669116,0.15031862946657035,0.11095432511397771,0.10955908788102013,0.2205134161881038,0.029761904330002836,0.053571427758290824,0.0001
15.0,0.0752353100822522,0.0694985851072348,0.14473389662229097,0.10957961742367063,0.1081646489245551,0.2177442695413317,0.053571427758290824,0.05654761823146968,0.0001
16.0,0.06644134825238815,0.06645490974187851,0.13289625828082746,0.10908657738140651,0.10798429697751999,0.21707087755203247,0.05059523738927863,0.07886904648083193,0.0001
17.0,0.06198716966005472,0.05972799744743567,0.1217151668209296,0.10924450414521354,0.10890627333096095,0.21815077321869986,0.06944444347029322,0.06666666571587301,0.0001
18.0,0.06109338970138477,0.05365219282416197,0.1147455836717899,0.10792555872883115,0.10699423828295299,0.21491979914052145,0.08928571299000851,0.07440476085724915,0.0001
19.0,0.055794879220999204,0.04949211644438597,0.10528699423258121,0.10706979781389236,0.10666978252785546,0.21373958247048513,0.11336579920051484,0.0726190465977466,0.0001
20.0,0.050051471075186364,0.044470674716509305,0.09452214665137805,0.10787339508533478,0.10688318525041852,0.21475658033575332,0.07142857042871316,0.06547618954683958,0.0001
