epoch,train_onset_bce,train_frame_bce,train_total,val_onset_bce,val_frame_bce,val_total,val_onset_f1_weighted,val_frame_f1_weighted,lr
1.0,0.4808983604113261,0.4301019390424093,0.9110003054141999,0.3486743211746216,0.29083698987960815,0.6395113110542298,0.15912072660533344,0.14545222339969438,0.0003
2.0,0.16810013701518375,0.14871803919474283,0.3168181777000427,0.15652620792388916,0.14391111731529235,0.30043732523918154,0.09930555397874231,0.10905228581826355,0.0003
3.0,0.1279063602288564,0.12718872874975204,0.2550950845082601,0.13794248402118683,0.13396916389465333,0.27191164493560793,0.03333333288055556,0.0,0.0003
4.0,0.12821642011404039,0.12488475640614828,0.253101177016894,0.139195054769516,0.13739149272441864,0.27658655047416686,0.0,0.0,0.0003
5.0,0.12090255518754324,0.12550072173277538,0.24640327493349712,0.13815574049949647,0.13590268790721893,0.27405843138694763,0.0,0.0,0.0003
6.0,0.1201458086570104,0.11975665539503097,0.23990246752897898,0.14158011376857757,0.1396549552679062,0.2812350749969482,0.0,0.0,0.0001
7.0,0.11122170637051264,0.11099534183740616,0.2222170462210973,0.13312731683254242,0.1310797780752182,0.2642071008682251,0.0,0.0,0.0001
8.0,0.10464800397555034,0.10494865427414576,0.20959665874640146,0.12978484928607942,0.1273541897535324,0.2571390450000763,0.0,0.0,0.0001
9.0,0.09811583956082662,0.09638579438130061,0.1945016344388326,0.12755221724510193,0.12414164394140244,0.25169385969638824,0.0,0.0,0.0001
10.0,0.09447203824917476,0.09291295359532038,0.18738499383131663,0.1257455363869667,0.12379118800163269,0.24953672885894776,0.0,0.0,0.0001
11.0,0.0865409329533577,0.0868093212445577,0.17335025469462076,0.12419898360967636,0.12285074889659882,0.2470497339963913,0.0,0.0,0.0001
12.0,0.07910207112630209,0.07711636374394099,0.15621843338012695,0.1214313566684723,0.12129552960395813,0.24272688627243041,0.0,0.03333333288055556,0.0001
13.0,0.07720108379920324,0.07459693004687627,0.15179801384607952,0.12077205777168273,0.1194125771522522,0.2401846319437027,0.0,0.06666666576111112,0.0001
14.0,0.07202963605523109,0.06901022593180338,0.14103986273209254,0.11921571046113968,0.1189367413520813,0.2381524533033371,0.03333333288055556,0.06666666576111112,0.0001
15.0,0.0630461409687996,0.062224662552277245,0.12527080476284028,0.12024215757846832,0.1188298597931862,0.2390720158815384,0.06666666576111112,0.08333333214583334,0.0001
16.0,0.05689417918523153,0.05645409772793452,0.11334827492634456,0.11751149594783783,0.11747131496667862,0.23498280644416808,0.058333332499305564,0.11666666502638891,0.0001
17.0,0.05131911039352417,0.050519048670927685,0.1018381600578626,0.11791283935308457,0.11783984303474426,0.23575267791748047,0.06666666576111112,0.06666666576111112,0.0001
18.0,0.05104199672738711,0.05057255948583285,0.10161455670992534,0.11652771532535552,0.11574853211641312,0.23227624893188475,0.06666666576111112,0.1166666650263889,0.0001
19.0,0.04308877189954122,0.04107493807872136,0.0841637114683787,0.11794297695159912,0.1177944377064705,0.23573741614818572,0.08333333214583334,0.1166666650263889,0.0001
20.0,0.03959772338469823,0.04066400205095609,0.08026172469059627,0.11545712649822235,0.11327024400234223,0.22872736752033235,0.08333333214583334,0.10833333176458335,0.0001
