epoch,train_onset_bce,train_frame_bce,train_total,val_onset_bce,val_frame_bce,val_total,val_onset_f1_weighted,val_frame_f1_weighted,lr
1.0,0.45161861619528604,0.4052091898287044,0.8568278130363015,0.33847477038701373,0.2816479404767354,0.6201227108637491,0.18352073146219827,0.16217836067662333,0.0003
2.0,0.14828969187596264,0.13620726194451838,0.2844969525056727,0.14477670192718506,0.1359809140364329,0.280757615963618,0.04999999922500001,0.04999999922500001,0.0003
3.0,0.13044031577951767,0.13010642063968322,0.2605467307216981,0.13659602403640747,0.13482259213924408,0.27141862114270526,0.0,0.0,0.0003
4.0,0.12396272359525456,0.1240753132630797,0.24803803598179536,0.13963485260804495,0.13708266615867615,0.27671752373377484,0.0,0.0,0.0003
5.0,0.12307008881779279,0.12139792784171946,0.24446801578297334,0.14250623186429343,0.13977192342281342,0.2822781503200531,0.0,0.0,0.0003
6.0,0.11798501233844196,0.1185851877226549,0.2365701987462885,0.1418192187945048,0.13908556600411734,0.28090478976567584,0.0,0.0,0.0001
7.0,0.11253669726497986,0.11155744466711492,0.2240941419320948,0.13538265724976858,0.13313027719656625,0.26851293444633484,0.0,0.0,0.0001
8.0,0.10411294242914985,0.10245424070779015,0.20656718313694,0.13404876490434012,0.13346454997857413,0.26751332481702167,0.0,0.0,0.0001
9.0,0.09660676516154233,0.09536467667888193,0.1919714422786937,0.1298006772994995,0.12935303648312887,0.25915371378262836,0.0,0.0,0.0001
10.0,0.09104651870096431,0.08934275586815442,0.1803892754456576,0.12786523501078287,0.13007193555434546,0.2579371730486552,0.0,0.0,0.0001
11.0,0.08395118967575185,0.0817334564293132,0.1656846465433345,0.12524693459272385,0.12506928046544394,0.25031621754169464,0.0,0.0,0.0001
12.0,0.07595182779957266,0.07452798262238503,0.15047981283243964,0.12745324770609537,0.12617801129817963,0.25363126397132874,0.0,0.0,0.0001
13.0,0.070611981127192,0.06835036878200139,0.13896234947092392,0.12467703223228455,0.12426171203454335,0.24893874923388162,0.033333332872222225,0.0,0.0001
14.0,0.06296221057281774,0.06075829793425167,0.1237205065348569,0.12284456690152486,0.12190325061480205,0.2447478175163269,0.04999999922500001,0.0,0.0001
15.0,0.05816646950209842,0.05706013717195567,0.11522660711232353,0.12104737013578415,0.12092447032531102,0.24197184046109518,0.0,0.0,0.0001
16.0,0.053222935646772385,0.053722881657235766,0.10694581796141232,0.11877572536468506,0.12019599229097366,0.23897172013918558,0.04999999922500001,0.0,0.0001
17.0,0.04646575078368187,0.04596653624492533,0.09243228637120303,0.12154881904522578,0.12081627796093623,0.24236510197321573,0.033333332872222225,0.0749999989,0.0001
18.0,0.04209795725696227,0.04298285131945329,0.08508080857641556,0.11570961773395538,0.11439491560061772,0.23010453581809998,0.08333333209722224,0.12499999812500001,0.0001
19.0,0.03911556851337938,0.03769221912850352,0.0768077890662586,0.11736096193393071,0.11747196813424428,0.2348329226175944,0.09999999845000002,0.024999999675000002,0.0001
20.0,0.034479755250846636,0.03297509702251238,0.06745485304033055,0.11418187866608302,0.11342139542102814,0.22760326663653055,0.13333333132222225,0.099999998575,0.0001
