epoch,train_onset_bce,train_frame_bce,train_total,val_onset_bce,val_frame_bce,val_total,val_onset_f1_weighted,val_frame_f1_weighted,lr
1.0,0.5100183945435744,0.4597183924454909,0.9697367732341473,0.43519114702939987,0.37713848426938057,0.8123296424746513,0.0975762357375781,0.07899500557890198,0.0003
2.0,0.19487286301759574,0.16987090557813644,0.36474377146134007,0.18997136875987053,0.16512021608650684,0.3550915867090225,0.08733307296215392,0.08166845319694635,0.0003
3.0,0.1306801214814186,0.13566691829608038,0.2663470392043774,0.13469626754522324,0.12947629392147064,0.2641725577414036,0.05790960357820272,0.04651600677166187,0.0003
4.0,0.13081503602174613,0.13024742672076592,0.2610624615962689,0.13246846478432417,0.1305181123316288,0.26298658549785614,0.04471347787357753,0.0464083932236669,0.0003
5.0,0.12936921876210433,0.12798518171677223,0.25735440162511974,0.13726570643484592,0.13708818145096302,0.27435389161109924,0.06565828543466568,0.07692984873900097,0.0003
6.0,0.12088677287101746,0.1197347566485405,0.24062152894643637,0.12266839947551489,0.12244068365544081,0.24510908499360085,0.0,0.0,0.0001
7.0,0.1167563394858287,0.11234971250479038,0.22910605256374067,0.11608675215393305,0.11636594124138355,0.23245269432663918,0.02259886975134859,0.02259886975134859,0.0001
8.0,0.10788552291118182,0.11311052510371575,0.22099604744177598,0.11441250424832106,0.1139405146241188,0.22835301980376244,0.04519773950269718,0.009685229856538998,0.0001
9.0,0.10127096680494455,0.1023077850158398,0.20357875067454118,0.113286342471838,0.11275328043848276,0.22603962384164333,0.04519773950269718,0.0,0.0001
10.0,0.09574869160468762,0.09989422960923268,0.19564291949455553,0.1133974501863122,0.11267811805009842,0.2260755691677332,0.02259886975134859,0.02259886975134859,0.0001
11.0,0.09134113788604736,0.0872387897509795,0.1785799264907837,0.11312506813555956,0.11186737567186356,0.22499244287610054,0.03954802203661145,0.03615819156599956,0.0001
12.0,0.08594045501488906,0.08331589056895329,0.16925634558384234,0.1114113088697195,0.1115608299151063,0.22297213785350323,0.03389830458935811,0.04369114811630262,0.0001
13.0,0.08274696824642327,0.08124310465959403,0.16399007462538207,0.11264258343726397,0.11210504733026028,0.22474762983620167,0.11767554326189521,0.11089588248338328,0.0001
14.0,0.07869672660644238,0.07538597314403607,0.15408270061016083,0.11244298703968525,0.11104895267635584,0.22349194064736366,0.0983050834104568,0.11751412269119349,0.0001
15.0,0.07123400070346318,0.0726239036482114,0.14385790664416093,0.1127998223528266,0.11294351890683174,0.22574334405362606,0.09265536590670626,0.11751412252170196,0.0001
16.0,0.07051464399466148,0.06816145175924668,0.13867609661359054,0.11228545382618904,0.11315622460097075,0.2254416774958372,0.1510357795387866,0.15706214480313452,5e-05
17.0,0.06326123441641147,0.0638984264089511,0.1271596596791194,0.11182773392647505,0.11270256247371435,0.22453029826283455,0.16335754418228193,0.15367231432574296,5e-05
