epoch,train_onset_bce,train_frame_bce,train_total,val_onset_bce,val_frame_bce,val_total,val_onset_f1_weighted,val_frame_f1_weighted,lr
1.0,0.5115038683781257,0.45796051506812757,0.9694643708375784,0.4018872082233429,0.34888647869229317,0.7507736906409264,0.1559687425563607,0.16952933081434746,0.0003
2.0,0.1984717880304043,0.17285803590829557,0.3713298233655783,0.17058442160487175,0.1562321688979864,0.3268165923655033,0.1626370536802637,0.1154216393545775,0.0003
3.0,0.1326553225517273,0.12892790883779526,0.26158323196264416,0.1286404374986887,0.1320176962763071,0.2606581337749958,0.043103447629062625,0.04655172347559453,0.0003
4.0,0.12837949567116225,0.12883589416742325,0.25721538869234234,0.12806463707238436,0.1323421597480774,0.2604067958891392,0.025862068637782402,0.02068965483781213,0.0003
5.0,0.12626064396821535,0.12399229751183437,0.25025293918756336,0.13276159204542637,0.1357361599802971,0.2684977501630783,0.051724137275564804,0.0,0.0003
6.0,0.12162250452316724,0.11883168266369747,0.24045418775998628,0.12331102136522532,0.12474257871508598,0.24805360101163387,0.0,0.0,0.0001
7.0,0.11372622217123325,0.1110312480192918,0.22475747190988982,0.12326849158853292,0.12138880137354136,0.24465729296207428,0.0,0.0,0.0001
8.0,0.10752103248467812,0.10559404469453372,0.2131150743136039,0.12046629749238491,0.11851060763001442,0.23897690698504448,0.0,0.0,0.0001
9.0,0.09939241581238233,0.09819842989628132,0.19759084628178522,0.11895111482590437,0.11722280457615852,0.23617392033338547,0.0,0.0,0.0001
10.0,0.09536013007164001,0.09178836070574246,0.1871484896311393,0.11704380344599485,0.11525017768144608,0.23229398392140865,0.0,0.0,0.0001
11.0,0.08983598534877484,0.08656560686918405,0.1764015922179589,0.11703403387218714,0.11553709302097559,0.23257112875580788,0.0,0.0,0.0001
12.0,0.08587969553012115,0.08056068363097998,0.1664403803073443,0.11679387371987104,0.11506271362304688,0.23185658641159534,0.0,0.0,0.0001
13.0,0.08011994224328262,0.07384408723849517,0.15396402890865618,0.1146945683285594,0.11228500213474035,0.22697957046329975,0.025862068637782402,0.025862068637782402,0.0001
14.0,0.07775065704033925,0.0723919622026957,0.15014261695054862,0.11393412295728922,0.11171056237071753,0.2256446834653616,0.025862068637782402,0.04655172347559453,0.0001
15.0,0.07191588156498395,0.06910301573001422,0.14101889786811975,0.11297666374593973,0.11159058660268784,0.224567249417305,0.0,0.04655172347559453,0.0001
16.0,0.06458873473680936,0.061472950933071285,0.1260616842370767,0.11411948502063751,0.11192109901458025,0.22604058682918549,0.025862068637782402,0.07241379211337694,0.0001
17.0,0.058177333898269214,0.058439102883522324,0.11661643649523075,0.11308616027235985,0.11193202342838049,0.22501818649470806,0.051724137275564804,0.07758620591334721,0.0001
18.0,0.05731963738799095,0.05289234192325519,0.11021197931124614,0.11197012197226286,0.11011269595474005,0.2220828179270029,0.043103447629062625,0.07758620591334721,0.0001
19.0,0.05259138890183889,0.05002806736872746,0.10261945713024873,0.1120959185063839,0.11169390100985765,0.22378981672227383,0.04655172347559453,0.11896551583724732,0.0001
20.0,0.050226952880620956,0.046855195497091,0.09708214837771195,0.11179805919528008,0.1109010623767972,0.22269912250339985,0.1362068945802517,0.15517241178359098,0.0001
