epoch,train_onset_bce,train_frame_bce,train_total,val_onset_bce,val_frame_bce,val_total,val_onset_f1_weighted,val_frame_f1_weighted,lr
1.0,0.45762265821297965,0.4602953215440114,0.9179179628690084,0.312408447265625,0.3377776324748993,0.6501860857009888,0.16622144599320968,0.18337975756858624,0.0003
2.0,0.1622346858183543,0.16376248002052307,0.32599716385205585,0.13864316046237946,0.1439040333032608,0.28254719972610476,0.06890442768841412,0.1354259444006612,0.0003
3.0,0.13073180665572484,0.131497356792291,0.2622291644414266,0.12753735482692719,0.12710343599319457,0.2546407878398895,0.024999999618750005,0.04345238020009212,0.0003
4.0,0.13146721770366032,0.1300651267170906,0.2615323424339294,0.12819146364927292,0.12765100598335266,0.25584246814250944,0.0,0.0642857133025227,0.0003
5.0,0.12439771741628647,0.12446514616409937,0.2488628625869751,0.12769293785095215,0.12607566863298417,0.2537686049938202,0.0,0.053333332555555564,0.0003
6.0,0.12157005170981089,0.12309373070796331,0.2446637809276581,0.12262063771486283,0.118725223839283,0.24134585857391358,0.0,0.0,0.0001
7.0,0.11566219379504522,0.11193363666534424,0.22759583195050556,0.11883543878793716,0.11597076952457427,0.23480620682239534,0.0,0.0,0.0001
8.0,0.10625988990068436,0.10559473584095637,0.21185462574164074,0.1144896924495697,0.11216879934072495,0.22665848731994628,0.0,0.0,0.0001
9.0,0.10067183077335358,0.09873780558506648,0.19940963586171467,0.11292237490415573,0.10916561335325241,0.22208798825740814,0.03333333288055556,0.03333333288055556,0.0001
10.0,0.09246230820814769,0.091049225628376,0.18351153333981832,0.10843409448862076,0.10560562312602997,0.2140397161245346,0.06666666576111112,0.09999999864166667,0.0001
11.0,0.08618229577938716,0.08806636234124501,0.17424865861733754,0.10852375030517578,0.10494120419025421,0.21346495747566224,0.06666666576111112,0.09166666537986112,0.0001
12.0,0.08279902040958405,0.0797230506936709,0.16252207159996032,0.10649524480104447,0.10406644195318222,0.2105616807937622,0.08333333211805558,0.10833333173680558,0.0001
13.0,0.07732780079046885,0.07756617317597071,0.15489397247632344,0.10574729889631271,0.10237674564123153,0.20812403857707978,0.06666666576111112,0.15833333114097223,0.0001
14.0,0.06892630259195963,0.07001795073350271,0.13894425531228383,0.10506291687488556,0.10233235359191895,0.20739527344703673,0.09166666549097224,0.18416666409798615,0.0001
15.0,0.0654259701569875,0.06378476719061534,0.1292107383410136,0.10377241522073746,0.10138029456138611,0.20515270829200744,0.1749999976090278,0.1949999972840278,0.0001
16.0,0.06045146783192953,0.057670876880486804,0.11812234520912171,0.10392692238092423,0.10154644548892974,0.2054733693599701,0.20833333048958336,0.22249999703340279,0.0001
17.0,0.052618798613548276,0.05419919167955716,0.10681798954804739,0.10535317063331603,0.10201275795698166,0.2073659271001816,0.2249999972354167,0.19857142608273812,0.0001
18.0,0.04871542329589526,0.048565082748730976,0.09728050629297892,0.10356869548559189,0.10224776566028596,0.20581646263599396,0.17023809292371034,0.1869047595306548,0.0001
19.0,0.044029696534077324,0.04492855295538902,0.08895824899276097,0.10261509269475937,0.10056250840425492,0.20317759811878205,0.22333333034583336,0.2009523781011338,0.0001
20.0,0.03955919742584228,0.04085784330964089,0.08041703999042511,0.10317280143499374,0.10060070604085922,0.20377350747585296,0.19166666399375004,0.24833332996458338,0.0001
